pointid,near_woodycrop
9274,5056.624368
9275,5066.40405
9276,5076.342187
9277,5086.43785
9278,5096.690102
9279,5107.098002
9280,5117.660598
9281,5128.376936
9282,5139.246054
9283,5150.266983
9284,5161.438753
9285,5172.760385
9286,5184.230898
9287,5195.849305
9288,5207.614617
9289,5219.525841
9290,5231.581979
9291,5243.782032
9292,5256.124999
9293,5268.609874
9294,5281.235651
9295,5294.001322
9296,5306.905878
9297,5319.948308
9298,5333.1276
9299,5346.442743
9300,5359.892723
9301,5373.476528
9302,5387.193147
9303,5401.041566
9304,5415.020776
9305,5429.129765
9306,5443.367524
9307,5457.733046
9308,5472.225324
9309,5486.843355
9310,5501.586135
9311,5516.452665
9312,5531.441946
9313,5546.552984
9314,5561.784785
9315,5577.136362
9316,5592.606727
9317,5608.194897
9318,5623.899892
9319,5639.720738
9320,5655.656461
9321,5671.706093
9322,5687.868669
9323,5704.143231
9324,5720.528822
9325,5737.02449
9326,5753.629289
9327,5770.342278
9328,5787.162517
9329,5804.089076
9330,5821.121026
9331,5838.257446
9332,5855.497417
9333,5872.840028
9334,5890.284373
9335,5907.829551
9336,5925.474665
9337,5943.218825
9338,5961.061147
9339,5979.000753
9340,5997.036768
9341,6015.168327
9342,6033.394567
9343,6051.714633
9344,4725.595201
9345,4726.166523
9346,4726.928178
9347,4727.880075
9348,4729.022098
9349,4730.354109
9350,4731.875949
9351,4733.587434
9352,4735.488359
9353,4737.578495
9354,4739.857593
9355,4742.325379
9356,4744.98156
9357,4747.825818
9358,4750.857817
9359,4754.077198
9360,4757.483579
9361,4761.076559
9362,4764.855717
9363,4768.820609
9364,4772.970773
9365,4777.305726
9366,4781.824965
9367,4786.527969
9368,4791.414196
9369,4796.483087
9370,4801.734062
9371,4806.979301
9372,4811.470669
9373,4816.144724
9374,4821.000933
9375,4826.038748
9376,4831.2576
9377,4836.656903
9378,4842.236054
9379,4847.994431
9380,4853.931396
9381,4860.046296
9382,4866.338459
9383,4872.807199
9384,4879.451813
9385,4886.271585
9386,4893.265781
9387,4900.433654
9388,4907.774445
9389,4915.287377
9390,4922.971664
9391,4930.826503
9392,4938.851081
9393,4947.044572
9394,4955.406139
9395,4963.934931
9396,4972.630089
9397,4981.490741
9398,4990.516005
9399,4999.704991
9400,5009.056797
9401,5018.570514
9402,5028.245221
9403,5038.079991
9404,5048.07389
9405,5058.225974
9406,5068.535291
9407,5079.000886
9408,5089.621793
9409,5100.397043
9410,5111.32566
9411,5122.406661
9412,5133.63906
9413,5145.021866
9414,5156.554082
9415,5168.234708
9416,5180.062741
9417,5192.037172
9418,5204.156992
9419,5216.421187
9420,5228.828741
9421,5241.378635
9422,5254.069851
9423,5266.901366
9424,5279.872158
9425,5292.981202
9426,5306.227473
9427,5319.609948
9428,5333.1276
9429,5346.779404
9430,5360.564336
9431,5374.48137
9432,5388.529484
9433,5402.707654
9434,5417.014861
9435,5431.450083
9436,5446.012303
9437,5460.700505
9438,5475.513675
9439,5490.450801
9440,5505.510875
9441,5520.692891
9442,5535.995845
9443,5551.418738
9444,5566.960571
9445,5582.620352
9446,5598.397092
9447,5614.289804
9448,5630.297505
9449,5646.419219
9450,5662.653971
9451,5679.000792
9452,5695.458717
9453,5712.026786
9454,5728.704042
9455,5745.489535
9456,5762.38232
9457,5779.381455
9458,5796.486004
9459,5813.695038
9460,5831.007632
9461,5848.422864
9462,5865.939822
9463,5883.557597
9464,5901.275286
9465,5919.091991
9466,5937.006822
9467,5955.018892
9468,5973.127322
9469,5991.331238
9470,6009.629772
9471,6028.022064
9472,4695.599003
9473,4696.173975
9474,4696.940494
9475,4697.898466
9476,4699.047776
9477,4700.388282
9478,4701.919821
9479,4703.642206
9480,4705.555228
9481,4707.658654
9482,4709.952229
9483,4712.435676
9484,4715.108694
9485,4717.970962
9486,4721.022135
9487,4724.261847
9488,4727.689711
9489,4731.305317
9490,4735.108235
9491,4739.098015
9492,4743.274186
9493,4747.636254
9494,4752.183709
9495,4756.916018
9496,4761.83263
9497,4766.932976
9498,4772.216466
9499,4777.305726
9500,4781.824965
9501,4786.527969
9502,4791.414196
9503,4796.483087
9504,4801.734062
9505,4807.166525
9506,4812.779862
9507,4818.57344
9508,4824.546611
9509,4830.698707
9510,4837.029047
9511,4843.536931
9512,4850.221644
9513,4857.082458
9514,4864.118625
9515,4871.329387
9516,4878.71397
9517,4886.271585
9518,4894.00143
9519,4901.902692
9520,4909.974542
9521,4918.21614
9522,4926.626635
9523,4935.205163
9524,4943.950849
9525,4952.862809
9526,4961.940145
9527,4971.181952
9528,4980.587315
9529,4990.155308
9530,4999.884999
9531,5009.775444
9532,5019.825694
9533,5030.034791
9534,5040.40177
9535,5050.925658
9536,5061.605477
9537,5072.440241
9538,5083.428961
9539,5094.570639
9540,5105.864276
9541,5117.308863
9542,5128.903392
9543,5140.646846
9544,5152.538209
9545,5164.576459
9546,5176.76057
9547,5189.089516
9548,5201.562265
9549,5214.177788
9550,5226.935048
9551,5239.833013
9552,5252.870644
9553,5266.046904
9554,5279.360757
9555,5292.811162
9556,5306.397083
9557,5320.11748
9558,5333.971316
9559,5347.957554
9560,5362.075158
9561,5376.323093
9562,5390.700326
9563,5405.205824
9564,5419.838558
9565,5434.597501
9566,5449.481627
9567,5464.489912
9568,5479.621337
9569,5494.874885
9570,5510.249541
9571,5525.744294
9572,5541.358137
9573,5557.090066
9574,5572.939081
9575,5588.904186
9576,5604.984389
9577,5621.178702
9578,5637.486142
9579,5653.90573
9580,5670.436491
9581,5687.077457
9582,5703.827662
9583,5720.686148
9584,5737.651959
9585,5754.724146
9586,5771.901766
9587,5789.18388
9588,5806.569555
9589,5824.057864
9590,5841.647884
9591,5859.3387
9592,5877.129401
9593,5895.019084
9594,5913.006849
9595,5931.091805
9596,5949.273065
9597,5967.549748
9598,5985.920982
9599,6004.385897
9600,4665.602855
9601,4666.181522
9602,4666.952967
9603,4667.917094
9604,4669.073784
9605,4670.422893
9606,4671.964255
9607,4673.69768
9608,4675.622953
9609,4677.739839
9610,4680.048077
9611,4682.547384
9612,4685.237454
9613,4688.117959
9614,4691.188549
9615,4694.448849
9616,4697.898466
9617,4701.536983
9618,4705.36396
9619,4709.37894
9620,4713.581441
9621,4717.970962
9622,4722.546982
9623,4727.30896
9624,4732.256333
9625,4737.388521
9626,4742.704924
9627,4747.636254
9628,4752.183709
9629,4756.916018
9630,4761.83263
9631,4766.932976
9632,4772.216466
9633,4777.682493
9634,4783.33043
9635,4789.159634
9636,4795.169444
9637,4801.359183
9638,4807.728154
9639,4814.275646
9640,4821.000933
9641,4827.903272
9642,4834.981903
9643,4842.236054
9644,4849.664937
9645,4857.26775
9646,4865.043679
9647,4872.991894
9648,4881.111554
9649,4889.401804
9650,4897.861778
9651,4906.490599
9652,4915.287377
9653,4924.251212
9654,4933.381193
9655,4942.6764
9656,4952.135903
9657,4961.758761
9658,4971.544026
9659,4981.490741
9660,4991.597941
9661,5001.864652
9662,5012.289896
9663,5022.872684
9664,5033.612023
9665,5044.506913
9666,5055.556349
9667,5066.759319
9668,5078.114808
9669,5089.621793
9670,5101.279251
9671,5113.086152
9672,5125.041463
9673,5137.144148
9674,5149.393168
9675,5161.787481
9676,5174.326043
9677,5187.007808
9678,5199.831728
9679,5212.796754
9680,5225.901836
9681,5239.145923
9682,5252.527963
9683,5266.046904
9684,5279.701696
9685,5293.491286
9686,5307.414625
9687,5321.470661
9688,5335.658347
9689,5349.976635
9690,5364.42448
9691,5379.000837
9692,5393.704664
9693,5408.534922
9694,5423.490573
9695,5438.570584
9696,5453.773923
9697,5469.09956
9698,5484.546472
9699,5500.113635
9700,5515.800033
9701,5531.60465
9702,5547.526476
9703,5563.564505
9704,5579.717735
9705,5595.985168
9706,5612.365811
9707,5628.858676
9708,5645.46278
9709,5662.177143
9710,5679.000792
9711,5695.932759
9712,5712.972081
9713,5730.1178
9714,5747.368963
9715,5764.724625
9716,5782.183843
9717,5799.745684
9718,5817.409217
9719,5835.173519
9720,5853.037673
9721,5871.000766
9722,5889.061895
9723,5907.220158
9724,5925.474665
9725,5943.824526
9726,5962.268863
9727,5980.806802
9728,4635.606756
9729,4636.189168
9730,4636.965603
9731,4637.935963
9732,4639.100128
9733,4640.457952
9734,4642.009263
9735,4643.753869
9736,4645.691552
9737,4647.822071
9738,4650.145159
9739,4652.660529
9740,4655.367869
9741,4658.266845
9742,4661.357099
9743,4664.63825
9744,4668.109896
9745,4671.771613
9746,4675.622953
9747,4679.663449
9748,4683.892612
9749,4688.30993
9750,4692.914872
9751,4697.706887
9752,4702.685403
9753,4707.849828
9754,4713.19955
9755,4717.970962
9756,4722.546982
9757,4727.30896
9758,4732.256333
9759,4737.388521
9760,4742.704924
9761,4748.204924
9762,4753.887883
9763,4759.753145
9764,4765.800038
9765,4772.027871
9766,4778.435937
9767,4785.023511
9768,4791.789853
9769,4798.734208
9770,4805.855803
9771,4813.153852
9772,4820.627553
9773,4828.27609
9774,4836.098634
9775,4844.094343
9776,4852.262359
9777,4860.601815
9778,4869.111829
9779,4877.791508
9780,4886.63995
9781,4895.656238
9782,4904.839447
9783,4914.188641
9784,4923.702875
9785,4933.381193
9786,4943.222633
9787,4953.226221
9788,4963.390978
9789,4973.715915
9790,4984.200036
9791,4994.84234
9792,5005.641817
9793,5016.597452
9794,5027.708225
9795,5038.97311
9796,5050.391074
9797,5061.961082
9798,5073.682095
9799,5085.553067
9800,5097.572952
9801,5109.740698
9802,5122.055252
9803,5134.515557
9804,5147.120554
9805,5159.869184
9806,5172.760385
9807,5185.793093
9808,5198.966243
9809,5212.278772
9810,5225.729614
9811,5239.317704
9812,5253.041976
9813,5266.901366
9814,5280.894811
9815,5295.021246
9816,5309.279612
9817,5323.668848
9818,5338.187895
9819,5352.835697
9820,5367.611201
9821,5382.513353
9822,5397.541107
9823,5412.693415
9824,5427.969234
9825,5443.367524
9826,5458.887249
9827,5474.527377
9828,5490.286878
9829,5506.164727
9830,5522.159904
9831,5538.271391
9832,5554.498177
9833,5570.839255
9834,5587.29362
9835,5603.860277
9836,5620.53823
9837,5637.326494
9838,5654.224085
9839,5671.230025
9840,5688.343344
9841,5705.563075
9842,5722.888257
9843,5740.317935
9844,5757.851162
9845,5775.486992
9846,5793.224491
9847,5811.062726
9848,5829.000772
9849,5847.037712
9850,5865.172632
9851,5883.404627
9852,5901.732796
9853,5920.156248
9854,5938.674094
9855,5957.285456
9856,4605.610709
9857,4606.196913
9858,4606.978402
9859,4607.955078
9860,4609.126815
9861,4610.493466
9862,4612.054857
9863,4613.810789
9864,4615.761042
9865,4617.905369
9866,4620.2435
9867,4622.775141
9868,4625.499973
9869,4628.417656
9870,4631.527826
9871,4634.830094
9872,4638.324051
9873,4642.009263
9874,4645.885276
9875,4649.951613
9876,4654.207774
9877,4658.653239
9878,4663.287467
9879,4668.109896
9880,4673.119943
9881,4678.317005
9882,4683.70046
9883,4688.30993
9884,4692.914872
9885,4697.706887
9886,4702.685403
9887,4707.849828
9888,4713.19955
9889,4718.73394
9890,4724.452349
9891,4730.354109
9892,4736.438535
9893,4742.704924
9894,4749.152556
9895,4755.780693
9896,4762.588582
9897,4769.575453
9898,4776.74052
9899,4784.082984
9900,4791.602029
9901,4799.296823
9902,4807.166525
9903,4815.210276
9904,4823.427205
9905,4831.816429
9906,4840.377051
9907,4849.108165
9908,4858.008851
9909,4867.078179
9910,4876.315207
9911,4885.718985
9912,4895.288551
9913,4905.022936
9914,4914.921159
9915,4924.982233
9916,4935.205163
9917,4945.588944
9918,4956.132565
9919,4966.835008
9920,4977.69525
9921,4988.712259
9922,4999.884999
9923,5011.212428
9924,5022.693501
9925,5034.327165
9926,5046.112365
9927,5058.048042
9928,5070.133134
9929,5082.366575
9930,5094.747295
9931,5107.274224
9932,5119.946289
9933,5132.762414
9934,5145.721524
9935,5158.82254
9936,5172.064385
9937,5185.445979
9938,5198.966243
9939,5212.624099
9940,5226.418468
9941,5240.348271
9942,5254.412431
9943,5268.609874
9944,5282.939523
9945,5297.400306
9946,5311.991152
9947,5326.710993
9948,5341.558761
9949,5356.533394
9950,5371.63383
9951,5386.859011
9952,5402.207882
9953,5417.679393
9954,5433.272495
9955,5448.986144
9956,5464.819302
9957,5480.770931
9958,5496.840001
9959,5513.025485
9960,5529.32636
9961,5545.74161
9962,5562.27022
9963,5578.911184
9964,5595.6635
9965,5612.526169
9966,5629.498201
9967,5646.57861
9968,5663.766415
9969,5681.06064
9970,5698.460318
9971,5715.964486
9972,5733.572185
9973,5751.282466
9974,5769.094383
9975,5787.006998
9976,5805.01938
9977,5823.130601
9978,5841.339744
9979,5859.645894
9980,5878.048145
9981,5896.545599
9982,5915.137361
9983,5933.822545
9984,4575.614713
9985,4576.204759
9986,4576.99137
9987,4577.974443
9988,4579.153852
9989,4580.529445
9990,4582.101046
9991,4583.868454
9992,4585.83144
9993,4587.989756
9994,4590.343124
9995,4592.891246
9996,4595.633797
9997,4598.57043
9998,4601.700773
9999,4605.02443
10000,4608.540984
10001,4612.249993
10002,4616.150994
10003,4620.2435
10004,4624.527003
10005,4629.000972
10006,4633.664856
10007,4638.518082
10008,4643.560057
10009,4648.790165
10010,4654.207774
10011,4658.653239
10012,4663.287467
10013,4668.109896
10014,4673.119943
10015,4678.317005
10016,4683.70046
10017,4689.269666
10018,4695.023962
10019,4700.962667
10020,4707.085085
10021,4713.390499
10022,4719.878176
10023,4726.547366
10024,4733.3973
10025,4740.427196
10026,4747.636254
10027,4755.023659
10028,4762.588582
10029,4770.330177
10030,4778.247587
10031,4786.339938
10032,4794.606345
10033,4803.045909
10034,4811.657718
10035,4820.440851
10036,4829.394372
10037,4838.517335
10038,4847.808783
10039,4857.26775
10040,4866.89326
10041,4876.684324
10042,4886.63995
10043,4896.759132
10044,4907.04086
10045,4917.484113
10046,4928.087864
10047,4938.851081
10048,4949.772722
10049,4960.851741
10050,4972.087087
10051,4983.477701
10052,4995.022522
10053,5006.720484
10054,5018.570514
10055,5030.571538
10056,5042.722479
10057,5055.022255
10058,5067.469783
10059,5080.063976
10060,5092.803746
10061,5105.688005
10062,5118.715659
10063,5131.885618
10064,5145.196789
10065,5158.648079
10066,5172.238394
10067,5185.966641
10068,5199.831728
10069,5213.832563
10070,5227.968057
10071,5242.237118
10072,5256.63866
10073,5271.171597
10074,5285.834844
10075,5300.627321
10076,5315.547949
10077,5330.595652
10078,5345.769355
10079,5361.067991
10080,5376.490491
10081,5392.035794
10082,5407.702839
10083,5423.490573
10084,5439.397945
10085,5455.423907
10086,5471.567417
10087,5487.827439
10088,5504.20294
10089,5520.692891
10090,5537.296272
10091,5554.012063
10092,5570.839255
10093,5587.776839
10094,5604.823815
10095,5621.979189
10096,5639.24197
10097,5656.611176
10098,5674.085829
10099,5691.664959
10100,5709.347598
10101,5727.13279
10102,5745.019582
10103,5763.007028
10104,5781.094187
10105,5799.280128
10106,5817.563923
10107,5835.944654
10108,5854.421406
10109,5872.993274
10110,5891.659359
10111,5910.418767
10112,4545.61877
10113,4546.212709
10114,4547.004508
10115,4547.994063
10116,4549.181245
10117,4550.565899
10118,4552.147845
10119,4553.926877
10120,4555.902765
10121,4558.075252
10122,4560.444057
10123,4563.008876
10124,4565.769377
10125,4568.725205
10126,4571.875983
10127,4575.221306
10128,4578.760749
10129,4582.493863
10130,4586.420173
10131,4590.539184
10132,4594.850378
10133,4599.353215
10134,4604.047133
10135,4608.931546
10136,4614.005852
10137,4619.269423
10138,4624.527003
10139,4629.000972
10140,4633.664856
10141,4638.518082
10142,4643.560057
10143,4648.790165
10144,4654.207774
10145,4659.812228
10146,4665.602855
10147,4671.578962
10148,4677.739839
10149,4684.084756
10150,4690.612966
10151,4697.323706
10152,4704.216194
10153,4711.289632
10154,4718.543207
10155,4725.97609
10156,4733.587434
10157,4741.376382
10158,4749.34206
10159,4757.483579
10160,4765.800038
10161,4774.290523
10162,4782.954108
10163,4791.789853
10164,4800.796809
10165,4809.974012
10166,4819.320492
10167,4828.835263
10168,4838.517335
10169,4848.365704
10170,4858.379359
10171,4868.557281
10172,4878.898441
10173,4889.401804
10174,4900.066326
10175,4910.890958
10176,4921.874643
10177,4933.016319
10178,4944.314917
10179,4955.769365
10180,4967.378584
10181,4979.141492
10182,4991.057002
10183,5003.124024
10184,5015.341464
10185,5027.708225
10186,5040.223209
10187,5052.885314
10188,5065.693437
10189,5078.646473
10190,5091.743316
10191,5104.98286
10192,5118.363996
10193,5131.885618
10194,5145.546618
10195,5159.345889
10196,5173.282324
10197,5187.354817
10198,5201.562265
10199,5215.903565
10200,5230.377615
10201,5244.983317
10202,5259.719574
10203,5274.585292
10204,5289.579378
10205,5304.700746
10206,5319.948308
10207,5335.320984
10208,5350.817695
10209,5366.437366
10210,5382.178927
10211,5398.041311
10212,5414.023458
10213,5430.124308
10214,5446.34281
10215,5462.677915
10216,5479.12858
10217,5495.693769
10218,5512.372448
10219,5529.16359
10220,5546.066173
10221,5563.079183
10222,5580.201609
10223,5597.432447
10224,5614.770699
10225,5632.215372
10226,5649.765482
10227,5667.420048
10228,5685.178097
10229,5703.038664
10230,5721.000787
10231,5739.063512
10232,5757.225894
10233,5775.486992
10234,5793.845873
10235,5812.30161
10236,5830.853282
10237,5849.499979
10238,5868.240793
10239,5887.074825
10240,4515.622881
10241,4516.220765
10242,4517.017822
10243,4518.013944
10244,4519.209002
10245,4520.602836
10246,4522.195263
10247,4523.986074
10248,4525.975033
10249,4528.161879
10250,4530.546325
10251,4533.128059
10252,4535.906745
10253,4538.882021
10254,4542.0535
10255,4545.420773
10256,4548.983403
10257,4552.740933
10258,4556.69288
10259,4560.838739
10260,4565.177981
10261,4569.710056
10262,4574.434391
10263,4579.350391
10264,4584.457438
10265,4589.754895
10266,4594.850378
10267,4599.353215
10268,4604.047133
10269,4608.931546
10270,4614.005852
10271,4619.269423
10272,4624.721613
10273,4630.361757
10274,4636.189168
10275,4642.203141
10276,4648.402952
10277,4654.787858
10278,4661.357099
10279,4668.109896
10280,4675.045454
10281,4682.162962
10282,4689.46159
10283,4696.940494
10284,4704.598814
10285,4712.435676
10286,4720.45019
10287,4728.641454
10288,4737.00855
10289,4745.550548
10290,4754.266505
10291,4763.155467
10292,4772.216466
10293,4781.448525
10294,4790.850655
10295,4800.421856
10296,4810.16112
10297,4820.067427
10298,4830.13975
10299,4840.377051
10300,4850.778288
10301,4861.342407
10302,4872.068349
10303,4882.955048
10304,4894.00143
10305,4905.206418
10306,4916.568926
10307,4928.087864
10308,4939.76214
10309,4951.590654
10310,4963.572302
10311,4975.70598
10312,4987.990577
10313,5000.424982
10314,5013.008079
10315,5025.738752
10316,5038.615881
10317,5051.638348
10318,5064.805031
10319,5078.114808
10320,5091.566557
10321,5105.159155
10322,5118.891482
10323,5132.762414
10324,5146.770832
10325,5160.915616
10326,5175.195648
10327,5189.609812
10328,5204.156992
10329,5218.836077
10330,5233.645957
10331,5248.585524
10332,5263.653674
10333,5278.849306
10334,5294.171323
10335,5309.61863
10336,5325.190137
10337,5340.884758
10338,5356.70141
10339,5372.639016
10340,5388.696503
10341,5404.872801
10342,5421.166849
10343,5437.577586
10344,5454.103959
10345,5470.744922
10346,5487.499431
10347,5504.366449
10348,5521.344945
10349,5538.433894
10350,5555.632277
10351,5572.939081
10352,5590.353298
10353,5607.873929
10354,5625.499978
10355,5643.230458
10356,5661.064388
10357,5679.000792
10358,5697.038704
10359,5715.177163
10360,5733.415213
10361,5751.751907
10362,5770.186305
10363,5788.717475
10364,5807.344488
10365,5826.066426
10366,5844.882377
10367,5863.791436
10368,4485.627046
10369,4486.228929
10370,4487.031313
10371,4488.034091
10372,4489.237129
10373,4490.640266
10374,4492.243315
10375,4494.046061
10376,4496.048265
10377,4498.24966
10378,4500.649953
10379,4503.248827
10380,4506.045939
10381,4509.040918
10382,4512.233372
10383,4515.622881
10384,4519.209002
10385,4522.991267
10386,4526.969185
10387,4531.14224
10388,4535.509894
10389,4540.071585
10390,4544.826729
10391,4549.77472
10392,4554.914928
10393,4560.246704
10394,4565.177981
10395,4569.710056
10396,4574.434391
10397,4579.350391
10398,4584.457438
10399,4589.754895
10400,4595.242105
10401,4600.918387
10402,4606.783042
10403,4612.835354
10404,4619.074583
10405,4625.499973
10406,4632.11075
10407,4638.906121
10408,4645.885276
10409,4653.047389
10410,4660.391614
10411,4667.917094
10412,4675.622953
10413,4683.5083
10414,4691.572231
10415,4699.813826
10416,4708.232152
10417,4716.826263
10418,4725.595201
10419,4734.537992
10420,4743.653655
10421,4752.941195
10422,4762.399605
10423,4772.027871
10424,4781.824965
10425,4791.789853
10426,4801.92149
10427,4812.218823
10428,4822.68079
10429,4833.306322
10430,4844.094343
10431,4855.043769
10432,4866.153512
10433,4877.422475
10434,4888.849558
10435,4900.433654
10436,4912.173653
10437,4924.06844
10438,4936.116895
10439,4948.317896
10440,4960.670318
10441,4973.173031
10442,4985.824907
10443,4998.624811
10444,5011.57161
10445,5024.664168
10446,5037.901349
10447,5051.282015
10448,5064.805031
10449,5078.469258
10450,5092.273559
10451,5106.216799
10452,5120.297843
10453,5134.515557
10454,5148.868808
10455,5163.356466
10456,5177.977404
10457,5192.730496
10458,5207.614617
10459,5222.628648
10460,5237.771473
10461,5253.041976
10462,5268.439048
10463,5283.961582
10464,5299.608476
10465,5315.378632
10466,5331.270955
10467,5347.284358
10468,5363.417754
10469,5379.670064
10470,5396.040215
10471,5412.527136
10472,5429.129765
10473,5445.847042
10474,5462.677915
10475,5479.621337
10476,5496.676268
10477,5513.841673
10478,5531.116524
10479,5548.499797
10480,5565.990478
10481,5583.587556
10482,5601.29003
10483,5619.096903
10484,5637.007185
10485,5655.019894
10486,5673.134054
10487,5691.348698
10488,5709.662862
10489,5728.075593
10490,5746.585943
10491,5765.192972
10492,5783.895746
10493,5802.69334
10494,5821.584836
10495,5840.569322
10496,4455.631268
10497,4456.237202
10498,4457.044985
10499,4458.054508
10500,4459.265635
10501,4460.6782
10502,4462.292012
10503,4464.106854
10504,4466.122479
10505,4468.338617
10506,4470.75497
10507,4473.371212
10508,4476.186993
10509,4479.201938
10510,4482.415643
10511,4485.827683
10512,4489.437604
10513,4493.24493
10514,4497.249159
10515,4501.449766
10516,4505.846202
10517,4510.437894
10518,4515.224247
10519,4520.204641
10520,4525.378437
10521,4530.744972
10522,4535.509894
10523,4540.071585
10524,4544.826729
10525,4549.77472
10526,4554.914928
10527,4560.246704
10528,4565.769377
10529,4571.482254
10530,4577.384624
10531,4583.475755
10532,4589.754895
10533,4596.221274
10534,4602.874102
10535,4609.712572
10536,4616.73586
10537,4623.943122
10538,4631.333501
10539,4638.906121
10540,4646.660091
10541,4654.594504
10542,4662.70844
10543,4671.000963
10544,4679.471124
10545,4688.117959
10546,4696.940494
10547,4705.937739
10548,4715.108694
10549,4724.452349
10550,4733.96768
10551,4743.653655
10552,4753.50923
10553,4763.533352
10554,4773.724961
10555,4784.082984
10556,4794.606345
10557,4805.293956
10558,4816.144724
10559,4827.157549
10560,4838.331324
10561,4849.664937
10562,4861.15727
10563,4872.807199
10564,4884.613598
10565,4896.575334
10566,4908.691272
10567,4920.960272
10568,4933.381193
10569,4945.952891
10570,4958.674218
10571,4971.544026
10572,4984.561164
10573,4997.724482
10574,5011.032828
10575,5024.485048
10576,5038.079991
10577,5051.816505
10578,5065.693437
10579,5079.709637
10580,5093.863956
10581,5108.155244
10582,5122.582357
10583,5137.144148
10584,5151.839477
10585,5166.667204
10586,5181.626193
10587,5196.715309
10588,5211.933422
10589,5227.279407
10590,5242.75214
10591,5258.350502
10592,5274.073378
10593,5289.919659
10594,5305.888239
10595,5321.978016
10596,5338.187895
10597,5354.516785
10598,5370.963601
10599,5387.527262
10600,5404.206695
10601,5421.00083
10602,5437.908605
10603,5454.928964
10604,5472.060855
10605,5489.303234
10606,5506.655065
10607,5524.115314
10608,5541.682957
10609,5559.356977
10610,5577.136362
10611,5595.020107
10612,5613.007215
10613,5631.096696
10614,5649.287566
10615,5667.578848
10616,5685.969574
10617,5704.458782
10618,5723.045518
10619,5741.728834
10620,5760.50779
10621,5779.381455
10622,5798.348903
10623,5817.409217
10624,4425.635548
10625,4426.245587
10626,4427.058843
10627,4428.075203
10628,4429.294526
10629,4430.716646
10630,4432.341368
10631,4434.168468
10632,4436.197696
10633,4438.428776
10634,4440.861403
10635,4443.495246
10636,4446.329947
10637,4449.365123
10638,4452.600364
10639,4456.035233
10640,4459.66927
10641,4463.501988
10642,4467.532876
10643,4471.761398
10644,4476.186993
10645,4480.809079
10646,4485.627046
10647,4490.640266
10648,4495.848085
10649,4501.249826
10650,4505.846202
10651,4510.437894
10652,4515.224247
10653,4520.204641
10654,4525.378437
10655,4530.744972
10656,4536.303561
10657,4542.0535
10658,4547.994063
10659,4554.124504
10660,4560.444057
10661,4566.951938
10662,4573.647341
10663,4580.529445
10664,4587.59741
10665,4594.850378
10666,4602.287475
10667,4609.907808
10668,4617.710472
10669,4625.694542
10670,4633.859083
10671,4642.203141
10672,4650.72575
10673,4659.42593
10674,4668.302689
10675,4677.355022
10676,4686.58191
10677,4695.982325
10678,4705.555228
10679,4715.299566
10680,4725.214281
10681,4735.298301
10682,4745.550548
10683,4755.969933
10684,4766.55536
10685,4777.305726
10686,4788.21992
10687,4799.296823
10688,4810.535313
10689,4821.934259
10690,4833.492526
10691,4845.208974
10692,4857.082458
10693,4869.111829
10694,4881.295934
10695,4893.633619
10696,4906.123724
10697,4918.765089
10698,4931.556549
10699,4944.496941
10700,4957.585098
10701,4970.819852
10702,4984.200036
10703,4997.724482
10704,5011.392022
10705,5025.201488
10706,5039.151714
10707,5053.241534
10708,5067.469783
10709,5081.835298
10710,5096.33692
10711,5110.973488
10712,5125.743848
10713,5140.646846
10714,5155.681332
10715,5170.846159
10716,5186.140183
10717,5201.562265
10718,5217.11127
10719,5232.786065
10720,5248.585524
10721,5264.508524
10722,5280.553948
10723,5296.720684
10724,5313.007623
10725,5329.413664
10726,5345.93771
10727,5362.578671
10728,5379.335461
10729,5396.207001
10730,5413.192219
10731,5430.290048
10732,5447.499426
10733,5464.819302
10734,5482.248626
10735,5499.786359
10736,5517.431468
10737,5535.182924
10738,5553.039708
10739,5571.000808
10740,5589.065217
10741,5607.231937
10742,5625.499978
10743,5643.868354
10744,5662.33609
10745,5680.902217
10746,5699.565773
10747,5718.325804
10748,5737.181364
10749,5756.131513
10750,5775.175322
10751,5794.311866
10752,4395.639885
10753,4396.254087
10754,4397.07289
10755,4398.096179
10756,4399.323812
10757,4400.755617
10758,4402.391396
10759,4404.23092
10760,4406.273936
10761,4408.52016
10762,4410.969281
10763,4413.620962
10764,4416.474839
10765,4419.530518
10766,4422.787583
10767,4426.245587
10768,4429.904062
10769,4433.762511
10770,4437.820411
10771,4442.077217
10772,4446.532357
10773,4451.185235
10774,4456.035233
10775,4461.081707
10776,4466.323992
10777,4471.761398
10778,4476.186993
10779,4480.809079
10780,4485.627046
10781,4490.640266
10782,4495.848085
10783,4501.249826
10784,4506.844794
10785,4512.63227
10786,4518.611512
10787,4524.781763
10788,4531.14224
10789,4537.692145
10790,4544.430657
10791,4551.356941
10792,4558.470138
10793,4565.769377
10794,4573.253765
10795,4580.922396
10796,4588.774346
10797,4596.808676
10798,4605.02443
10799,4613.42064
10800,4621.996322
10801,4630.750479
10802,4639.682101
10803,4648.790165
10804,4658.073636
10805,4667.531467
10806,4677.162601
10807,4686.96597
10808,4696.940494
10809,4707.085085
10810,4717.398648
10811,4727.880075
10812,4738.528253
10813,4749.34206
10814,4760.320367
10815,4771.46204
10816,4782.765936
10817,4794.230908
10818,4805.855803
10819,4817.639463
10820,4829.580727
10821,4841.678428
10822,4853.931396
10823,4866.338459
10824,4878.898441
10825,4891.610164
10826,4904.472449
10827,4917.484113
