Landcover_Class,EVT_Nick,EVT_Name,SOC,total_mass,tot_Mass,N2O_emissions,CH4_emissions,gridcode01
Urban,Urban,NASS-Row Crop,15.07,0,8,0,0,2600
Urban,Urban,NASS-Row Crop,15.07,0,8,0,0,2488
Urban,Urban,NASS-Row Crop,21.12,0,8,0,0,3112
Urban,Urban,NASS-Row Crop,21.12,0,8,0,0,3090
Urban,Urban,California Montane Riparian Systems,21.12,198.33,8,0,0,2517
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,8,0,0,2718
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,8,0,0,2670
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,8,0,0,2905
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,8,0,0,2907
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,8,0,0,2491
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,8,0,0,2494
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,8,0,0,3553
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,8,0,0,3125
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,8,0,0,3557
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,20.1,162.83,8,0,0,3062
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,20.1,162.83,8,0,0,3064
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,8,0,0,2995
Urban,Urban,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,222.22,8,0,0,2728
Urban,Urban,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,197.84,8,0,0,2807
Urban,Urban,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,197.84,8,0,0,2693
Urban,Urban,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,197.84,8,0,0,3047
Urban,Urban,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,197.84,8,0,0,3054
Urban,Urban,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,20.1,197.84,8,0,0,3045
Urban,Urban,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,20.1,197.84,8,0,0,3048
Urban,Urban,NASS-Close Grown Crop,15.07,0,8,0,0,2608
Urban,Urban,NASS-Close Grown Crop,15.07,0,8,0,0,2268
Urban,Urban,NASS-Close Grown Crop,21.12,0,8,0,0,3105
Urban,Urban,NASS-Close Grown Crop,21.12,0,8,0,0,3099
Urban,Urban,NASS-Close Grown Crop,27.47,0,8,0,0,3116
Urban,Urban,NASS-Close Grown Crop,27.47,0,8,0,0,3115
Urban,Urban,NASS-Close Grown Crop,21.12,0,8,0,0,3106
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,8,0,0,2812
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,8,0,0,3005
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,8,0,0,3078
Urban,Urban,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,177.9,8,0,0,2695
Urban,Urban,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,15.07,177.9,8,0,0,2586
Urban,Urban,California Annual Grassland,15.07,11.34,8,0,0,2819
Urban,Urban,California Annual Grassland,15.07,11.34,8,0,0,2820
Urban,Urban,California Mesic Chaparral,21.12,152.51,8,0,0,2516
Urban,Urban,NASS-Row Crop-Close Grown Crop,21.12,0,8,0,0,2897
Urban,Urban,NASS-Row Crop-Close Grown Crop,21.12,0,8,0,0,2895
Urban,Urban,NASS-Row Crop-Close Grown Crop,15.07,0,8,0,0,2770
Urban,Urban,NASS-Row Crop-Close Grown Crop,15.07,0,8,0,0,2262
Urban,Urban,NASS-Row Crop-Close Grown Crop,27.47,0,8,0,0,3657
Urban,Urban,California Mesic Chaparral,15.07,152.51,8,0,0,2811
Urban,Urban,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,21.12,208.2,8,0,0,2513
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,8,0,0,2526
Urban,Urban,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,14.82,8,0,0,3543
Urban,Urban,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,11.34,8,0,0,2816
Urban,Urban,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,11.34,8,0,0,2814
Urban,Urban,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,11.34,8,0,0,3006
Urban,Urban,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,8,0,0,2703
Urban,Urban,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,14.82,8,0,0,3010
Urban,Urban,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,8,0,0,2836
Urban,Urban,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,14.82,8,0,0,3558
Urban,Urban,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,14.82,8,0,0,3075
Urban,Urban,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,21.12,169.25,8,0,0,2477
Urban,Urban,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,21.12,169.25,8,0,0,2510
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,8,0,0,2599
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,8,0,0,2520
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,8,0,0,2476
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,8,0,0,2533
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,8,0,0,3019
Urban,Urban,Developed-Upland Evergreen Forest,15.07,0,8,0,0,2493
Urban,Urban,Developed-Upland Evergreen Forest,27.47,0,8,0,0,2853
Urban,Urban,Developed-Upland Evergreen Forest,15.07,0,8,0,0,2712
Urban,Urban,Developed-Upland Evergreen Forest,21.12,0,8,0,0,2873
Urban,Urban,Developed-Upland Evergreen Forest,20.1,0,8,0,0,2865
Urban,Urban,NASS-Fallow/Idle Cropland,21.12,0,8,0,0,3100
Urban,Urban,NASS-Fallow/Idle Cropland,27.47,0,8,0,0,3658
Urban,Urban,NASS-Orchard,21.12,0,8,0,0,2896
Urban,Urban,NASS-Orchard,21.12,0,8,0,0,2701
Urban,Urban,NASS-Orchard,15.07,0,8,0,0,2606
Urban,Urban,NASS-Orchard,15.07,0,8,0,0,2253
Urban,Urban,NASS-Vineyard,21.12,0,8,0,0,3102
Urban,Urban,NASS-Vineyard,21.12,0,8,0,0,3103
Urban,Urban,NASS-Vineyard,21.12,0,8,0,0,3104
Urban,Urban,Sonora-Mojave Semi-Desert Chaparral,15.07,17.6,8,0,0,2572
Urban,Urban,Sonora-Mojave Semi-Desert Chaparral,15.07,17.6,8,0,0,2726
Urban,Urban,Sonora-Mojave Semi-Desert Chaparral,27.47,17.6,8,0,0,3003
Urban,Urban,Sonora-Mojave Semi-Desert Chaparral,21.12,17.6,8,0,0,2986
Urban,Urban,Sonora-Mojave Semi-Desert Chaparral,15.07,17.6,8,0,0,2624
Urban,Urban,Sonora-Mojave Semi-Desert Chaparral,21.12,17.6,8,0,0,3130
Urban,Urban,California Central Valley Riparian Woodland and Shrubland,21.12,187.68,8,0,0,3082
Urban,Urban,California Central Valley Riparian Woodland and Shrubland,21.12,231.71,8,0,0,3080
Urban,Urban,California Central Valley Riparian Woodland and Shrubland,21.12,282.86,8,0,0,3079
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,8,0,0,2518
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,8,0,0,2596
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,8,0,0,2542
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,8,0,0,2664
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,8,0,0,3109
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,8,0,0,3008
Urban,Urban,California Mesic Chaparral,21.12,152.51,8,0,0,2544
Urban,Urban,Sonora-Mojave Semi-Desert Chaparral,21.12,17.6,8,0,0,2527
Urban,Urban,Sonora-Mojave Semi-Desert Chaparral,15.07,17.6,8,0,0,2595
Urban,Urban,Sonora-Mojave Semi-Desert Chaparral,27.47,17.6,8,0,0,2998
Urban,Urban,Sonora-Mojave Semi-Desert Chaparral,21.12,17.6,8,0,0,3126
Urban,Urban,Sonora-Mojave Semi-Desert Chaparral,15.07,17.6,8,0,0,2716
Urban,Urban,Sonora-Mojave Semi-Desert Chaparral,21.12,17.6,8,0,0,3132
Urban,Urban,Sonora-Mojave Semi-Desert Chaparral,21.12,17.6,8,0,0,3124
Urban,Urban,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,8,0,0,3002
Urban,Urban,California Central Valley Riparian Woodland and Shrubland,21.12,341.11,8,0,0,3081
Urban,Urban,Sonora-Mojave Semi-Desert Chaparral,21.12,17.6,8,0,0,2509
Urban,Urban,Sonora-Mojave Semi-Desert Chaparral,15.07,17.6,8,0,0,2721
Urban,Urban,Developed-Low Intensity,21.12,0,8,0,0,2690
Urban,Urban,Developed-Low Intensity,27.47,0,8,0,0,2866
Urban,Urban,Developed-Low Intensity,15.07,0,8,0,0,2206
Urban,Urban,Developed-Low Intensity,15.07,0,8,0,0,3056
Urban,Urban,Developed-Low Intensity,20.1,0,8,0,0,3035
Urban,Urban,California Central Valley Mixed Oak Savanna,20.1,184.91,8,0,0,3061
Urban,Urban,California Central Valley Mixed Oak Savanna,21.12,184.91,8,0,0,3111
Urban,Urban,California Central Valley Mixed Oak Savanna,20.1,205.62,8,0,0,3029
Urban,Urban,California Central Valley Mixed Oak Savanna,21.12,196.71,8,0,0,3113
Urban,Urban,Sonora-Mojave Mixed Salt Desert Scrub,27.47,4.88,8,0,0,3554
Urban,Urban,Sonora-Mojave Mixed Salt Desert Scrub,27.47,4.88,8,0,0,3562
Urban,Urban,California Central Valley Mixed Oak Savanna,20.1,168.4,8,0,0,3037
Urban,Urban,California Central Valley Mixed Oak Savanna,20.1,168.4,8,0,0,3040
Urban,Urban,California Central Valley Mixed Oak Savanna,20.1,168.4,8,0,0,3041
Urban,Urban,Sonora-Mojave Mixed Salt Desert Scrub,27.47,4.88,8,0,0,3560
Urban,Urban,Sonora-Mojave Mixed Salt Desert Scrub,27.47,4.88,8,0,0,3555
Urban,Urban,Barren,15.07,4.19,8,0,0,2674
Urban,Urban,Barren,21.12,4.19,8,0,0,2876
Urban,Urban,Barren,15.07,4.19,8,0,0,2307
Urban,Urban,Barren,27.47,4.19,8,0,0,2977
Urban,Urban,Barren,20.1,4.19,8,0,0,3011
Urban,Urban,Developed-Open Space,15.07,0,8,0,0,2656
Urban,Urban,Developed-Open Space,15.07,0,8,0,0,2233
Urban,Urban,Developed-Open Space,21.12,0,8,0,0,2500
Urban,Urban,Developed-Open Space,27.47,0,8,0,0,2582
Urban,Urban,Developed-Open Space,20.1,0,8,0,0,3028
Vineyard,Vineyard,Herbaceous Wetlands,21.34,10.42,2.9,-0.91,0,2406
Vineyard,Vineyard,Herbaceous Wetlands,16.96,10.42,2.9,-0.91,0,2575
Vineyard,Vineyard,Herbaceous Wetlands,11.76,10.42,2.9,-0.91,0,2202
Vineyard,Vineyard,Recently Disturbed Forest,11.76,3.2,2.9,-0.91,0,2015
Vineyard,Vineyard,Northern and Central California Dry-Mesic Chaparral,16.85,162.83,2.9,-0.91,0,461
Vineyard,Vineyard,Agriculture-Cultivated Crops and Irrigated Agriculture,11.76,0,2.9,-0.91,0,1869
Vineyard,Vineyard,Agriculture-Cultivated Crops and Irrigated Agriculture,16.96,0,2.9,-0.91,0,1343
Vineyard,Vineyard,Agriculture-Cultivated Crops and Irrigated Agriculture,21.34,0,2.9,-0.91,0,1711
Vineyard,Vineyard,Agriculture-Cultivated Crops and Irrigated Agriculture,11.76,0,2.9,-0.91,0,1754
Vineyard,Vineyard,Agriculture-Cultivated Crops and Irrigated Agriculture,16.85,0,2.9,-0.91,0,240
Vineyard,Vineyard,Northern and Central California Dry-Mesic Chaparral,21.34,162.83,2.9,-0.91,0,2623
Vineyard,Vineyard,Northern and Central California Dry-Mesic Chaparral,11.76,162.83,2.9,-0.91,0,2164
Vineyard,Vineyard,Northern and Central California Dry-Mesic Chaparral,16.85,162.83,2.9,-0.91,0,267
Vineyard,Vineyard,Northern and Central California Dry-Mesic Chaparral,16.96,162.83,2.9,-0.91,0,1344
Vineyard,Vineyard,Agriculture-Pasture and Hay,21.34,0,2.9,-0.91,0,1707
Vineyard,Vineyard,Agriculture-Pasture and Hay,11.76,0,2.9,-0.91,0,2255
Vineyard,Vineyard,Agriculture-Pasture and Hay,16.96,0,2.9,-0.91,0,1342
Vineyard,Vineyard,Agriculture-Pasture and Hay,16.85,0,2.9,-0.91,0,610
Vineyard,Vineyard,Agriculture-Pasture and Hay,11.76,0,2.9,-0.91,0,1965
Vineyard,Vineyard,Northern and Central California Dry-Mesic Chaparral,16.96,162.83,2.9,-0.91,0,617
Vineyard,Vineyard,Northern and Central California Dry-Mesic Chaparral,16.85,162.83,2.9,-0.91,0,423
Vineyard,Vineyard,Northern and Central California Dry-Mesic Chaparral,11.76,162.83,2.9,-0.91,0,1826
Vineyard,Vineyard,Northern and Central California Dry-Mesic Chaparral,11.76,162.83,2.9,-0.91,0,2012
Vineyard,Vineyard,California Annual Grassland,11.76,11.34,2.9,-0.91,0,2141
Vineyard,Vineyard,California Annual Grassland,16.85,11.34,2.9,-0.91,0,425
Vineyard,Vineyard,California Annual Grassland,16.85,11.34,2.9,-0.91,0,226
Vineyard,Vineyard,California Mesic Chaparral,16.85,152.51,2.9,-0.91,0,1309
Vineyard,Vineyard,North Pacific Montane Grassland,16.85,19.66,2.9,-0.91,0,383
Vineyard,Vineyard,California Annual Grassland,16.96,19.66,2.9,-0.91,0,1821
Vineyard,Vineyard,California Annual Grassland,16.85,19.66,2.9,-0.91,0,256
Vineyard,Vineyard,Introduced Upland Vegetation-Perennial Grassland and Forbland,16.85,14.82,2.9,-0.91,0,2219
Vineyard,Vineyard,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.34,14.82,2.9,-0.91,0,2220
Vineyard,Vineyard,Introduced Upland Vegetation-Perennial Grassland and Forbland,16.96,14.82,2.9,-0.91,0,3569
Vineyard,Vineyard,Introduced Upland Vegetation-Perennial Grassland and Forbland,11.76,14.82,2.9,-0.91,0,2967
Vineyard,Vineyard,California Annual Grassland,16.85,19.66,2.9,-0.91,0,375
Vineyard,Vineyard,Introduced Upland Vegetation-Perennial Grassland and Forbland,16.96,11.34,2.9,-0.91,0,2147
Vineyard,Vineyard,Introduced Upland Vegetation-Perennial Grassland and Forbland,11.76,11.34,2.9,-0.91,0,2151
Vineyard,Vineyard,Introduced Upland Vegetation-Perennial Grassland and Forbland,16.85,11.34,2.9,-0.91,0,2236
Vineyard,Vineyard,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.34,11.34,2.9,-0.91,0,3566
Vineyard,Vineyard,Introduced Upland Vegetation-Perennial Grassland and Forbland,16.85,19.66,2.9,-0.91,0,697
Vineyard,Vineyard,Introduced Upland Vegetation-Perennial Grassland and Forbland,11.76,19.66,2.9,-0.91,0,2155
Vineyard,Vineyard,Introduced Upland Vegetation-Perennial Grassland and Forbland,16.96,19.66,2.9,-0.91,0,2153
Vineyard,Vineyard,Introduced Upland Vegetation-Perennial Grassland and Forbland,11.76,11.34,2.9,-0.91,0,2029
Vineyard,Vineyard,Introduced Upland Vegetation-Perennial Grassland and Forbland,16.85,11.34,2.9,-0.91,0,1887
Vineyard,Vineyard,Introduced Upland Vegetation-Perennial Grassland and Forbland,16.96,11.34,2.9,-0.91,0,2138
Vineyard,Vineyard,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.34,11.34,2.9,-0.91,0,2431
Vineyard,Vineyard,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.34,14.82,2.9,-0.91,0,2593
Vineyard,Vineyard,NASS-Row Crop,11.76,0,2.9,-0.91,0,1782
Vineyard,Vineyard,NASS-Row Crop,16.96,0,2.9,-0.91,0,1866
Vineyard,Vineyard,NASS-Row Crop,21.34,0,2.9,-0.91,0,1792
Vineyard,Vineyard,NASS-Row Crop,16.85,0,2.9,-0.91,0,702
Vineyard,Vineyard,NASS-Row Crop,11.76,0,2.9,-0.91,0,3241
Vineyard,Vineyard,Northern and Central California Dry-Mesic Chaparral,16.85,162.83,2.9,-0.91,0,241
Vineyard,Vineyard,Northern and Central California Dry-Mesic Chaparral,11.76,162.83,2.9,-0.91,0,2072
Vineyard,Vineyard,Northern and Central California Dry-Mesic Chaparral,21.34,162.83,2.9,-0.91,0,2021
Vineyard,Vineyard,Northern and Central California Dry-Mesic Chaparral,16.96,162.83,2.9,-0.91,0,1383
Vineyard,Vineyard,Northern and Central California Dry-Mesic Chaparral,11.76,162.83,2.9,-0.91,0,1841
Vineyard,Vineyard,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,16.85,222.22,2.9,-0.91,0,391
Vineyard,Vineyard,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,11.76,197.84,2.9,-0.91,0,2130
Vineyard,Vineyard,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,16.85,197.84,2.9,-0.91,0,365
Vineyard,Vineyard,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,21.34,197.84,2.9,-0.91,0,2447
Vineyard,Vineyard,NASS-Close Grown Crop,16.96,0,2.9,-0.91,0,591
Vineyard,Vineyard,NASS-Close Grown Crop,16.85,0,2.9,-0.91,0,434
Vineyard,Vineyard,NASS-Close Grown Crop,11.76,0,2.9,-0.91,0,2022
Vineyard,Vineyard,NASS-Close Grown Crop,11.76,0,2.9,-0.91,0,1746
Vineyard,Vineyard,NASS-Close Grown Crop,21.34,0,2.9,-0.91,0,1747
Vineyard,Vineyard,Northern and Central California Dry-Mesic Chaparral,16.85,162.83,2.9,-0.91,0,471
Vineyard,Vineyard,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,16.85,177.9,2.9,-0.91,0,225
Vineyard,Vineyard,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,11.76,177.9,2.9,-0.91,0,2385
Vineyard,Vineyard,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,16.96,162.36,2.9,-0.91,0,1354
Vineyard,Vineyard,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,21.34,162.36,2.9,-0.91,0,2224
Vineyard,Vineyard,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,16.85,162.36,2.9,-0.91,0,816
Vineyard,Vineyard,NASS-Row Crop-Close Grown Crop,11.76,0,2.9,-0.91,0,2259
Vineyard,Vineyard,NASS-Row Crop-Close Grown Crop,16.96,0,2.9,-0.91,0,1766
Vineyard,Vineyard,NASS-Row Crop-Close Grown Crop,11.76,0,2.9,-0.91,0,1930
Vineyard,Vineyard,NASS-Row Crop-Close Grown Crop,16.85,0,2.9,-0.91,0,364
Vineyard,Vineyard,NASS-Row Crop-Close Grown Crop,21.34,0,2.9,-0.91,0,1793
Vineyard,Vineyard,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,11.76,186.51,2.9,-0.91,0,1913
Vineyard,Vineyard,California Annual Grassland,16.85,11.34,2.9,-0.91,0,369
Vineyard,Vineyard,Introduced Upland Vegetation-Perennial Grassland and Forbland,11.76,14.82,2.9,-0.91,0,2818
Vineyard,Vineyard,Northern and Central California Dry-Mesic Chaparral,16.85,162.83,2.9,-0.91,0,1779
Vineyard,Vineyard,NASS-Pasture and Hayland,16.96,0,2.9,-0.91,0,1777
Vineyard,Vineyard,NASS-Pasture and Hayland,11.76,0,2.9,-0.91,0,1798
Vineyard,Vineyard,NASS-Pasture and Hayland,21.34,0,2.9,-0.91,0,1822
Vineyard,Vineyard,NASS-Pasture and Hayland,16.85,0,2.9,-0.91,0,392
Vineyard,Vineyard,NASS-Orchard,16.96,0,2.9,-0.91,0,1752
Vineyard,Vineyard,NASS-Orchard,16.85,0,2.9,-0.91,0,371
Vineyard,Vineyard,NASS-Orchard,11.76,0,2.9,-0.91,0,1892
Vineyard,Vineyard,NASS-Orchard,21.34,0,2.9,-0.91,0,799
Vineyard,Vineyard,NASS-Orchard,11.76,0,2.9,-0.91,0,1751
Vineyard,Vineyard,NASS-Vineyard,11.76,0,2.9,-0.91,0,1986
Vineyard,Vineyard,NASS-Vineyard,21.34,0,2.9,-0.91,0,446
Vineyard,Vineyard,NASS-Vineyard,16.96,0,2.9,-0.91,0,535
Vineyard,Vineyard,NASS-Vineyard,11.76,0,2.9,-0.91,0,1745
Vineyard,Vineyard,NASS-Vineyard,16.85,0,2.9,-0.91,0,382
Vineyard,Vineyard,NASS-Vineyard,11.76,0,2.9,-0.91,0,1994
Vineyard,Vineyard,NASS-Vineyard,21.34,0,2.9,-0.91,0,1799
Vineyard,Vineyard,NASS-Vineyard,11.76,0,2.9,-0.91,0,1214
Vineyard,Vineyard,NASS-Vineyard,16.85,0,2.9,-0.91,0,604
Vineyard,Vineyard,NASS-Vineyard,16.96,0,2.9,-0.91,0,1337
Vineyard,Vineyard,Sonora-Mojave Semi-Desert Chaparral,16.85,17.6,2.9,-0.91,0,703
Vineyard,Vineyard,California Central Valley Riparian Woodland and Shrubland,16.85,187.68,2.9,-0.91,0,366
Vineyard,Vineyard,California Mesic Chaparral,21.34,152.51,2.9,-0.91,0,1712
Vineyard,Vineyard,Sonora-Mojave Semi-Desert Chaparral,16.85,17.6,2.9,-0.91,0,692
Vineyard,Vineyard,California Central Valley Mixed Oak Savanna,16.96,220.18,2.9,-0.91,0,2152
Vineyard,Vineyard,California Central Valley Mixed Oak Savanna,11.76,196.71,2.9,-0.91,0,1943
Vineyard,Vineyard,California Central Valley Mixed Oak Savanna,16.96,196.71,2.9,-0.91,0,2140
Vineyard,Vineyard,California Central Valley Mixed Oak Savanna,16.85,196.71,2.9,-0.91,0,367
Vineyard,Vineyard,California Central Valley Mixed Oak Savanna,16.96,168.4,2.9,-0.91,0,2154
Vineyard,Vineyard,California Central Valley Mixed Oak Savanna,11.76,251.71,2.9,-0.91,0,1956
Vineyard,Vineyard,California Central Valley Mixed Oak Savanna,11.76,177.45,2.9,-0.91,0,2139
Vineyard,Vineyard,California Central Valley Mixed Oak Savanna,16.85,177.45,2.9,-0.91,0,368
Vineyard,Vineyard,California Central Valley Mixed Oak Savanna,16.96,177.45,2.9,-0.91,0,2148
Vineyard,Vineyard,California Central Valley Mixed Oak Savanna,11.76,162.37,2.9,-0.91,0,2086
Vineyard,Vineyard,Sonora-Mojave Mixed Salt Desert Scrub,11.76,4.88,2.9,-0.91,0,2621
Water,Water,Open Water,20.1,0,0,0,0,201
Water,Water,Open Water,15.07,0,0,0,0,500
Water,Water,Open Water,27.47,0,0,0,0,1898
Water,Water,Open Water,21.12,0,0,0,0,75
Water,Water,Open Water,15.07,0,0,0,0,1184
Wetland,Wetland,Herbaceous Wetlands,15.07,10.42,3,0,-3.7,2039
Wetland,Wetland,Herbaceous Wetlands,27.47,10.42,3,0,-3.7,2145
Wetland,Wetland,Herbaceous Wetlands,15.07,10.42,3,0,-3.7,2004
Wetland,Wetland,Herbaceous Wetlands,15.07,10.42,3,0,-3.7,2027
Wetland,Wetland,Herbaceous Wetlands,27.47,10.42,3,0,-3.7,1893
Wetland,Wetland,Herbaceous Wetlands,15.07,10.42,3,0,-3.7,1993
Wetland,Wetland,Herbaceous Wetlands,20.1,10.42,3,0,-3.7,2243
Wetland,Wetland,Herbaceous Wetlands,20.1,10.42,3,0,-3.7,2273
Wetland,Wetland,Herbaceous Wetlands,21.12,10.42,3,0,-3.7,2414
Wetland,Wetland,Herbaceous Wetlands,21.12,10.42,3,0,-3.7,3017
Wetland,Wetland,Recently Disturbed Forest,21.12,3.2,3,0,-3.7,1844
Wetland,Wetland,Recently Disturbed Forest,15.07,3.2,3,0,-3.7,1234
Wetland,Wetland,Recently Disturbed Forest,27.47,3.2,3,0,-3.7,1345
Wetland,Wetland,Recently Disturbed Forest,15.07,3.2,3,0,-3.7,1210
Wetland,Wetland,Recently Disturbed Forest,20.1,3.2,3,0,-3.7,1209
Wetland,Wetland,California Montane Riparian Systems,20.1,335.84,3,0,-3.7,1607
Wetland,Wetland,California Montane Riparian Systems,27.47,335.84,3,0,-3.7,1567
Wetland,Wetland,California Montane Riparian Systems,21.12,335.84,3,0,-3.7,306
Wetland,Wetland,California Montane Riparian Systems,15.07,335.84,3,0,-3.7,1312
Wetland,Wetland,California Montane Riparian Systems,15.07,335.84,3,0,-3.7,1323
Wetland,Wetland,California Montane Riparian Systems,21.12,307.38,3,0,-3.7,305
Wetland,Wetland,California Montane Riparian Systems,15.07,307.38,3,0,-3.7,811
Wetland,Wetland,California Montane Riparian Systems,15.07,307.38,3,0,-3.7,1266
Wetland,Wetland,California Montane Riparian Systems,20.1,307.38,3,0,-3.7,1293
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,3,0,-3.7,2462
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,3,0,-3.7,3260
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,3,0,-3.7,3602
Wetland,Wetland,Agriculture-Cultivated Crops and Irrigated Agriculture,20.1,0,3,0,-3.7,1483
Wetland,Wetland,Agriculture-Cultivated Crops and Irrigated Agriculture,15.07,0,3,0,-3.7,1476
Wetland,Wetland,Agriculture-Cultivated Crops and Irrigated Agriculture,15.07,0,3,0,-3.7,624
Wetland,Wetland,Agriculture-Cultivated Crops and Irrigated Agriculture,21.12,0,3,0,-3.7,671
Wetland,Wetland,Agriculture-Cultivated Crops and Irrigated Agriculture,27.47,0,3,0,-3.7,1504
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,3,0,-3.7,1804
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,3,0,-3.7,1347
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,20.1,162.83,3,0,-3.7,1909
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,3,0,-3.7,2344
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,3,0,-3.7,3601
Wetland,Wetland,California Montane Riparian Systems,15.07,214.98,3,0,-3.7,1291
Wetland,Wetland,California Montane Riparian Systems,15.07,214.98,3,0,-3.7,1167
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,3,0,-3.7,2365
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,15.07,162.83,3,0,-3.7,2360
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,27.47,162.83,3,0,-3.7,2357
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,21.12,162.83,3,0,-3.7,2175
Wetland,Wetland,Northern and Central California Dry-Mesic Chaparral,20.1,162.83,3,0,-3.7,1477
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,27.47,14.82,3,0,-3.7,2898
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,20.1,14.82,3,0,-3.7,2589
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,15.07,14.82,3,0,-3.7,2737
Wetland,Wetland,Introduced Upland Vegetation-Perennial Grassland and Forbland,21.12,14.82,3,0,-3.7,3165
