,Unnamed: 0,pointid,ripstr_dist,ripstr_flag
23464,23464,15043,1491.9704887689431,1
23465,23465,15044,1462.4118673011362,1
23466,23466,15045,1432.8715922541535,1
23467,23467,15046,1403.3508221947607,1
23468,23468,15047,1373.850814470213,1
23469,23469,15048,1344.37293586498,1
23470,23470,15049,1314.9186746532969,1
23471,23471,15050,1285.4896542632073,1
23472,23472,15051,1256.0876488062038,1
23473,23473,15052,1226.714600772835,1
23474,23474,15053,1197.3726412504222,1
23475,23475,15054,1168.0641130865936,1
23476,23476,15055,1138.7915975043575,1
23477,23477,15056,1109.5579447745326,1
23478,23478,15057,1080.3663096737337,1
23479,23479,15058,1051.2201926065725,1
23480,23480,15059,1022.1234874561667,1
23481,23481,15060,993.0805374567128,1
23482,23482,15061,964.0962006672733,1
23483,23483,15062,935.1759269820993,1
23484,23484,15063,906.3258490590382,1
23485,23485,15064,877.5528901088205,1
23486,23486,15065,848.8648921966916,1
23487,23487,15066,820.2707696059018,1
23488,23488,15067,791.7806929545677,1
23489,23489,15068,763.4063112140044,1
23490,23490,15069,735.1610206391051,1
23491,23491,15070,707.0602920069036,1
23492,23492,15071,679.1220706166494,1
23493,23493,15072,651.3672674186219,1
23494,23494,15073,623.8203646324478,1
23495,23495,15074,596.5101655428158,1
23496,23496,15075,567.0132644505712,1
23497,23497,15076,537.0215602136714,1
23498,23498,15077,507.030837529394,1
23499,23499,15078,477.0412815230892,1
23500,23500,15079,447.05312698674186,1
23501,23501,15080,417.06667622822204,1
23502,23502,15081,387.08232521194924,1
23503,23503,15082,357.10060285992506,1
23504,23504,15083,327.122231947562,1
23505,23505,15084,297.148226825918,1
23506,23506,15085,267.1800568478491,1
23507,23507,15086,237.21993349769852,1
23508,23508,15087,207.27134611442355,1
23509,23509,15088,177.3401392565084,1
23510,23510,15089,147.4368985802077,1
23511,23511,15090,117.58296277260195,1
23512,23512,15091,87.82862406878378,1
23513,23513,15092,58.32650578637802,1
23514,23514,15093,29.83446578507877,1
23515,23515,15094,5.828672864282969,1
23516,23516,15095,17.329487087023757,1
23517,23517,15096,40.569886723217785,1
23518,23518,15097,67.14959522055676,1
23519,23519,15098,94.67096131580318,1
23520,23520,15099,122.19232741105336,1
23521,23521,15100,149.7136935062969,1
23522,23522,15101,177.33873385271804,1
23523,23523,15102,205.54639080733276,1
23524,23524,15103,234.19993813696087,1
35818,35818,15104,2523.6924773678634,1
35819,35819,15105,2517.652536317379,1
35820,35820,15106,2511.884794033489,1
35821,35821,15107,2506.1388647331196,1
35822,35822,15108,2500.543207089684,1
35823,35823,15109,2495.294877622261,1
35824,35824,15110,2490.3969005067097,1
35825,35825,15111,2485.851346685671,1
35826,35826,15112,2481.6601527172284,1
35827,35827,15113,2477.825116780849,1
35828,35828,15114,2474.347894924149,1
35829,35829,15115,2471.229997568235,1
35830,35830,15116,2468.472786288445,1
35831,35831,15117,2466.077470886138,1
35832,35832,15118,2464.045106766049,1
35833,35833,15119,2462.376592632256,1
35834,35834,15120,2461.072668514437,1
35835,35835,15121,2460.1339141344133,1
35836,35836,15122,2459.56074762138,1
35837,35837,15123,2459.3534245824403,1
35838,35838,15124,2459.5120375332403,1
35839,35839,15125,2460.036515691677,1
35840,35840,15126,2460.9266251357394,1
35841,35841,15127,2462.181969324672,1
35842,35842,15128,2463.801442972817,1
35843,35843,15129,2465.583620474405,1
35844,35844,15130,2467.380981450025,1
35845,35845,15131,2469.4497198612703,1
35846,35846,15132,2471.8808487110628,1
23525,23525,15133,2471.4000933935863,1
23526,23526,15134,2456.296631877018,1
23527,23527,15135,2441.4683831487423,1
23528,23528,15136,2426.920391784512,1
23529,23529,15137,2412.6577275287186,1
23530,23530,15138,2398.6854800804113,1
23531,23531,15139,2385.0087535464404,1
23532,23532,15140,2369.826159596037,1
23533,23533,15141,2346.4441608073057,1
23534,23534,15142,2323.2142330976912,1
23535,23535,15143,2300.140983928743,1
23536,23536,15144,2277.229175781322,1
23537,23537,15145,2254.4837307265434,1
23538,23538,15146,2231.9097350008733,1
23539,23539,15147,2208.592778153808,1
23540,23540,15148,2178.8424885656405,1
23541,23541,15149,2149.099141557846,1
23542,23542,15150,2119.3630294289906,1
23543,23543,15151,2089.634461042453,1
23544,23544,15152,2059.913763010953,1
23545,23545,15153,2030.2012809836608,1
23546,23546,15154,2000.4973810463875,1
23547,23547,15155,1970.8024512465008,1
23548,23548,15156,1941.1169032556927,1
23549,23549,15157,1911.4411741852607,1
23550,23550,15158,1881.7757285703547,1
23551,23551,15159,1852.1210605417361,1
23552,23552,15160,1822.4776962059107,1
23553,23553,15161,1792.846196257158,1
23554,23554,15162,1763.2271588480926,1
23555,23555,15163,1733.6212227488659,1
23556,23556,15164,1704.0290708292014,1
23557,23557,15165,1674.4514339020968,1
23558,23558,15166,1644.8890949734412,1
23559,23559,15167,1615.3428939480011,1
23560,23560,15168,1585.8137328494986,1
23561,23561,15169,1556.3025816208808,1
23562,23562,15170,1526.8104845807075,1
23563,23563,15171,1497.3385676230118,1
23564,23564,15172,1467.8880462613931,1
23565,23565,15173,1438.4602346338418,1
23566,23566,15174,1409.0565556032889,1
23567,23567,15175,1379.6785521107308,1
23568,23568,15176,1350.327899963605,1
23569,23569,15177,1321.0064222727601,1
23570,23570,15178,1291.716105787814,1
23571,23571,15179,1262.4591194242255,1
23572,23572,15180,1233.237835327456,1
23573,23573,15181,1204.054852882088,1
23574,23574,15182,1174.848985253797,1
23575,23575,15183,1145.6667683983271,1
23576,23576,15184,1116.5278994600428,1
23577,23577,15185,1087.4358630894262,1
23578,23578,15186,1058.394521146739,1
23579,23579,15187,1029.4081641670732,1
23580,23580,15188,1000.4815713016476,1
23581,23581,15189,971.6200803681462,1
23582,23582,15190,942.8296700014232,1
23583,23583,15191,914.1170563420102,1
23584,23584,15192,885.4898072568487,1
23585,23585,15193,856.9564777841174,1
23586,23586,15194,828.5267713698514,1
23587,23587,15195,800.2117325664125,1
23588,23588,15196,772.0239782528319,1
23589,23589,15197,743.9779761913104,1
23590,23590,15198,716.0903819477733,1
23591,23591,15199,688.2079286498767,1
23592,23592,15200,658.2691449004627,1
23593,23593,15201,628.3362007710673,1
23594,23594,15202,598.4099725696855,1
23595,23595,15203,568.4915209062351,1
23596,23596,15204,538.5821417515781,1
23597,23597,15205,508.68343543420957,1
23598,23598,15206,478.79740136782516,1
23599,23599,15207,448.92657041883245,1
23600,23600,15208,419.07419354983864,1
23601,23601,15209,389.2445166869795,1
23602,23602,15210,359.4431913979077,1
23603,23603,15211,329.6779063172805,1
23604,23604,15212,299.959390560086,1
23605,23605,15213,270.30307074950304,1
23606,23606,15214,240.73193416753728,1
23607,23607,15215,211.2817507487956,1
23608,23608,15216,182.01124215528225,1
23609,23609,15217,153.02354832620188,1
23610,23610,15218,124.51634597021423,1
23611,23611,15219,96.91457313122076,1
23612,23612,15220,71.27796683856366,1
23613,23613,15221,48.05774332531495,1
23614,23614,15222,24.899583373987745,1
23615,23615,15223,0.16641043179469298,1
23616,23616,15224,27.68777652704488,1
23617,23617,15225,55.20914262229129,1
23618,23618,15226,82.73050871754147,1
23619,23619,15227,110.67806186806723,1
23620,23620,15228,139.4629901741222,1
23621,23621,15229,168.6719237980729,1
23622,23622,15230,198.117415002262,1
23623,23623,15231,227.7077125980016,1
35847,35847,15232,2494.3501985204075,1
35848,35848,15233,2488.239033164013,1
35849,35849,15234,2482.440196967686,1
35850,35850,15235,2476.694267667312,1
35851,35851,15236,2471.0433370725627,1
35852,35852,15237,2465.7322177106425,1
35853,35853,15238,2460.775399182497,1
35854,35854,15239,2456.175026537668,1
35855,35855,15240,2451.9331060925883,1
35856,35856,15241,2448.051501198123,1
35857,35857,15242,2444.5319282602795,1
35858,35858,15243,2441.3759530333405,1
35859,35859,15244,2438.584987203642,1
35860,35860,15245,2436.160285281024,1
35861,35861,15246,2434.102941813689,1
35862,35862,15247,2432.413888940694,1
35863,35863,15248,2431.093894294732,1
35864,35864,15249,2430.143559266131,1
35865,35865,15250,2429.5633176371834,1
35866,35866,15251,2429.353434594013,1
35867,35867,15252,2429.514006121237,1
35868,35868,15253,2430.0449587826142,1
35869,35869,15254,2430.946049888877,1
35870,35870,15255,2432.216868051833,1
35871,35871,15256,2433.8544257049525,1
35872,35872,15257,2435.63660320654,1
35873,35873,15258,2437.4411312719185,1
35874,35874,15259,2439.535258961786,1
35875,35875,15260,2441.9961693293803,1
35876,35876,15261,2444.8227547863235,1
23624,23624,15262,2430.3427535802257,1
23625,23625,15263,2415.355175129419,1
23626,23626,15264,2400.648942300606,1
23627,23627,15265,2386.229256863969,1
23628,23628,15266,2372.101344474583,1
23629,23629,15267,2358.2704489949147,1
23630,23630,15268,2344.741826459201,1
23631,23631,15269,2327.671779938069,1
23632,23632,15270,2304.25260945953,1
23633,23633,15271,2280.98756271972,1
23634,23634,15272,2257.8814039632475,1
23635,23635,15273,2234.939061237249,1
23636,23636,15274,2212.1656313497483,1
23637,23637,15275,2189.5663848365107,1
23638,23638,15276,2167.1467709149324,1
23639,23639,15277,2144.9124224005072,1
23640,23640,15278,2117.0513329245678,1
23641,23641,15279,2087.2802383829253,1
23642,23642,15280,2057.5091438412837,1
23643,23643,15281,2027.738049299641,1
23644,23644,15282,1997.966954758,1
23645,23645,15283,1968.1958602163504,1
23646,23646,15284,1938.4247659932767,1
23647,23647,15285,1908.657323742656,1
23648,23648,15286,1878.897279133925,1
23649,23649,15287,1849.1449893389263,1
23650,23650,15288,1819.4008347963486,1
23651,23651,15289,1789.665221128811,1
23652,23652,15290,1759.9385812517512,1
23653,23653,15291,1730.2213776967428,1
23654,23654,15292,1700.5141051750218,1
23655,23655,15293,1670.8172934105014,1
23656,23656,15294,1641.1315102757562,1
23657,23657,15295,1611.4573652692065,1
23658,23658,15296,1581.795513377365,1
23659,23659,15297,1552.1466593724808,1
23660,23660,15298,1522.5115626035627,1
23661,23661,15299,1492.8910423476764,1
23662,23662,15300,1463.285983798902,1
23663,23663,15301,1433.6973447847038,1
23664,23664,15302,1404.1261633140732,1
23665,23665,15303,1374.5735660791272,1
23666,23666,15304,1345.040778052427,1
23667,23667,15305,1315.5291333468322,1
23668,23668,15306,1286.040087534077,1
23669,23669,15307,1256.5752316534993,1
23670,23670,15308,1227.136308184806,1
23671,23671,15309,1197.7252293100555,1
23672,23672,15310,1168.3440978522615,1
23673,23673,15311,1138.9952313537592,1
23674,23674,15312,1109.6811898500368,1
23675,23675,15313,1080.4048080082684,1
23676,23676,15314,1051.1692324396545,1
23677,23677,15315,1021.9779651676264,1
23678,23678,15316,992.8349144487978,1
23679,23679,15317,963.7444544115108,1
23680,23680,15318,934.7114953125003,1
23681,23681,15319,905.7415666346112,1
23682,23682,15320,876.8409157823953,1
23683,23683,15321,848.0166258101892,1
23684,23684,15322,819.276756481525,1
23685,23685,15323,790.6305140653739,1
23686,23686,15324,762.0884566975587,1
23687,23687,15325,733.662743971681,1
23688,23688,15326,705.3674418006873,1
23689,23689,15327,677.2188966743582,1
23690,23690,15328,649.2361974452939,1
23691,23691,15329,621.4417479809464,1
23692,23692,15330,593.8619807615264,1
23693,23693,15331,566.5282501821008,1
23694,23694,15332,539.4779553557147,1
23695,23695,15333,512.0912074662763,1
23696,23696,15334,482.41633350841414,1
23697,23697,15335,452.78431168397833,1
23698,23698,15336,423.204143385396,1
23699,23699,15337,393.68751701063553,1
23700,23700,15338,364.24988005685327,1
23701,23701,15339,334.91206188022653,1
23702,23702,15340,305.7028021858768,1
23703,23703,15341,276.66282246758414,1
23704,23704,15342,247.851631842848,1
23705,23705,15343,219.359397971902,1
23706,23706,15344,191.32866891824642,1
23707,23707,15345,163.99626099841598,1
23708,23708,15346,137.77840067620622,1
23709,23709,15347,113.44497373646492,1
23710,23710,15348,90.28681378514796,1
23711,23711,15349,66.816774356227,1
23712,23712,15350,39.295408260971016,1
23713,23713,15351,11.7740421657275,1
23714,23714,15352,15.809743319904179,1
23715,23715,15353,45.27957854570693,1
23716,23716,15354,75.17002383072942,1
23717,23717,15355,105.12290298573387,1
23718,23718,15356,135.09669493212485,1
23719,23719,15357,165.08000857468838,1
23720,23720,15358,195.0684533194816,1
23721,23721,15359,225.05997807226936,1
35877,35877,15360,2465.023753511571,1
35878,35878,15361,2458.839701704537,1
35879,35879,15362,2452.99559989823,1
35880,35880,15363,2447.249670597856,1
35881,35881,15364,2441.555655077509,1
35882,35882,15365,2436.1802504343764,1
35883,35883,15366,2431.1631801201725,1
35884,35884,15367,2426.5066668232275,1
35885,35885,15368,2422.212789971827,1
35886,35886,15369,2418.2834812462816,1
35887,35887,15370,2414.720520357205,1
35888,35888,15371,2411.5255311109,1
35889,35889,15372,2408.6999777816322,1
35890,35890,15373,2406.2451618093232,1
35891,35891,15374,2404.1622188397173,1
35892,35892,15375,2402.452116122576,1
35893,35893,15376,2401.1156502816307,1
35894,35894,15377,2400.1534454682087,1
35895,35895,15378,2399.5659519084797,1
35896,35896,15379,2399.353444852172,1
35897,35897,15380,2399.516023928474,1
35898,35898,15381,2400.053612912647,1
35899,35899,15382,2400.965959904593,1
35900,35900,15383,2402.2526379184437,1
35901,35901,15384,2403.907408433378,1
35902,35902,15385,2405.6895859349647,1
35903,35903,15386,2407.5027786469627,1
35904,35904,15387,2409.6229249603493,1
35905,35905,15388,2412.114352968384,1
35906,35906,15389,2414.9759135647087,1
23722,23722,15390,2404.4830329976976,1
23723,23723,15391,2389.3332496992466,1
23724,23724,15392,2374.4658557795497,1
23725,23725,15393,2359.886188443728,1
23726,23726,15394,2345.5996130098624,1
23727,23727,15395,2331.6115171049764,1
23728,23728,15396,2317.9273044772394,1
23729,23729,15397,2304.552388422896,1
23730,23730,15398,2285.5274672433125,1
23731,23731,15399,2262.0698434408755,1
23732,23732,15400,2238.768444856596,1
23733,23733,15401,2215.628200480987,1
23734,23734,15402,2192.654212557833,1
23735,23735,15403,2169.8517619709887,1
23736,23736,15404,2147.226313645024,1
23737,23737,15405,2124.7835219359617,1
23738,23738,15406,2102.5292359849805,1
23739,23739,15407,2080.4695050042387,1
23740,23740,15408,2053.8102345704033,1
23741,23741,15409,2024.0391400287533,1
23742,23742,15410,1994.2680454871122,1
23743,23743,15411,1964.4969509454638,1
23744,23744,15412,1934.7258564038286,1
23745,23745,15413,1904.9547618621805,1
23746,23746,15414,1875.1836673205391,1
23747,23747,15415,1845.4125727788971,1
23748,23748,15416,1815.6414782372558,1
23749,23749,15417,1785.8703836956129,1
23750,23750,15418,1756.0992891539645,1
23751,23751,15419,1726.3281946123225,1
23752,23752,15420,1696.5571000706802,1
23753,23753,15421,1666.7897950228012,1
23754,23754,15422,1637.0309791975656,1
23755,23755,15423,1607.2811306404767,1
23756,23756,15424,1577.5407566758206,1
23757,23757,15425,1547.8104034518274,1
23758,23758,15426,1518.0906597084704,1
23759,23759,15427,1488.3821609904114,1
23760,23760,15428,1458.6855943673665,1
23761,23761,15429,1429.0017037342072,1
23762,23762,15430,1399.3312957751127,1
23763,23763,15431,1369.6752466902678,1
23764,23764,15432,1340.034509800563,1
23765,23765,15433,1310.4101241660276,1
23766,23766,15434,1280.8032243780515,1
23767,23767,15435,1251.2150517147736,1
23768,23768,15436,1221.6469668844568,1
23769,23769,15437,1192.1004646246818,1
23770,23770,15438,1162.577190477592,1
23771,23771,15439,1133.0789601255335,1
23772,23772,15440,1103.607781750179,1
23773,23773,15441,1074.1658819753773,1
23774,23774,15442,1044.7557360743847,1
23775,23775,15443,1015.3801032720303,1
23776,23776,15444,986.042068159928,1
23777,23777,15445,956.7450894786436,1
23778,23778,15446,927.4930578187027,1
23779,23779,15447,898.2903641708936,1
23780,23780,15448,869.1419817398456,1
23781,23781,15449,840.0535640559211,1
23782,23782,15450,811.0315632226932,1
23783,23783,15451,782.0833731795059,1
23784,23784,15452,753.2175042205431,1
23785,23785,15453,724.4437968018037,1
23786,23786,15454,695.7736850334328,1
23787,23787,15455,667.2205233994173,1
23788,23788,15456,638.7999944472306,1
23789,23789,15457,610.530620825992,1
23790,23790,15458,582.4344126393636,1
23791,23791,15459,554.5376913131784,1
23792,23792,15460,526.872144971946,1
23793,23793,15461,499.4761888295865,1
23794,23794,15462,472.39672868058494,1
23795,23795,15463,445.6914575449114,1
23796,23796,15464,419.4318554770217,1
23797,23797,15465,393.70710871063346,1
23798,23798,15466,368.62920870391696,1
23799,23799,15467,342.7019936804097,1
23800,23800,15468,314.2177120150297,1
23801,23801,15469,286.0435012640435,1
23802,23802,15470,258.28085234261073,1
23803,23803,15471,231.07815292289777,1
23804,23804,15472,204.6588058933472,1
23805,23805,15473,179.3692863929704,1
23806,23806,15474,155.6740441986754,1
23807,23807,15475,131.30971403534204,1
23808,23808,15476,101.50131752958492,1
23809,23809,15477,71.69292102382946,1
23810,23810,15478,41.884524518072354,1
23811,23811,15479,12.0761280123169,1
23812,23812,15480,17.732268493440202,1
23813,23813,15481,47.5406649991965,1
23814,23814,15482,77.34906150494554,1
23815,23815,15483,107.15745801070265,1
23816,23816,15484,136.96585451645814,1
23817,23817,15485,166.7742510222144,1
23818,23818,15486,196.58264752797143,1
23819,23819,15487,226.39166301595463,1
35907,35907,15488,2435.7137142740803,1
35908,35908,15489,2429.455056428297,1
35909,35909,15490,2423.551002830596,1
35910,35910,15491,2417.80507353023,1
35911,35911,15492,2412.080608105846,1
35912,35912,15493,2406.63936969497,1
35913,35913,15494,2401.560586687609,1
35914,35914,15495,2396.846563152692,1
35915,35915,15496,2392.499455185393,1
35916,35916,15497,2388.521266145215,1
35917,35917,15498,2384.913842174068,1
35918,35918,15499,2381.678868017057,1
35919,35919,15500,2378.817863167448,1
35920,35920,15501,2376.3321783559804,1
35921,35921,15502,2374.222992403117,1
35922,35922,15503,2372.491309451132,1
35923,35923,15504,2371.1379565910293,1
35924,35924,15505,2370.1635818972954,1
35925,35925,15506,2369.568652881312,1
35926,35926,15507,2369.3534553720106,1
35927,35927,15508,2369.518092830021,1
35928,35928,15509,2370.0624860991225,1
35929,35929,15510,2370.986373596417,1
35930,35930,15511,2372.2893119401397,1
35931,35931,15512,2373.960391163661,1
35932,35932,15513,2375.7425686652473,1
35933,35933,15514,2377.565980152523,1
35934,35934,15515,2379.7127980662385,1
35935,35935,15516,2382.235507371567,1
35936,35936,15517,2385.132915349474,1
23820,23820,15518,2378.72054097902,1
23821,23821,15519,2363.4056220251473,1
23822,23822,15520,2348.3740878243025,1
23823,23823,15521,2333.631414450273,1
23824,23824,15522,2319.183110634805,1
23825,23825,15523,2305.03471184238,1
23826,23826,15524,2291.191773934001,1
23827,23827,15525,2277.6598664171493,1
23828,23828,15526,2264.4445652812838,1
23829,23829,15527,2243.3937888682403,1
23830,23830,15528,2219.8963635750188,1
23831,23831,15529,2196.557315003318,1
23832,23832,15530,2173.3817453856514,1
23833,23833,15531,2150.3749403898323,1
23834,23834,15532,2127.542374980477,1
23835,23835,15533,2104.889719300886,1
23836,23836,15534,2082.422844549002,1
23837,23837,15535,2060.14782881728,1
23838,23838,15536,2038.0709628620748,1
23839,23839,15537,2016.198755763563,1
23840,23840,15538,1990.5706493966532,1
23841,23841,15539,1960.798041674818,1
23842,23842,15540,1931.0269471331687,1
23843,23843,15541,1901.2558525915267,1
23844,23844,15542,1871.484758049885,1
23845,23845,15543,1841.713663508244,1
23846,23846,15544,1811.9425689666025,1
23847,23847,15545,1782.171474424953,1
23848,23848,15546,1752.400379883312,1
23849,23849,15547,1722.629285341662,1
23850,23850,15548,1692.858190800021,1
23851,23851,15549,1663.0870962583792,1
23852,23852,15550,1633.3160017167374,1
23853,23853,15551,1603.544907175095,1
23854,23854,15552,1573.7738126334539,1
23855,23855,15553,1544.0027180918116,1
23856,23856,15554,1514.231623550163,1
23857,23857,15555,1484.460529008521,1
23858,23858,15556,1454.6894344668717,1
23859,23859,15557,1424.9223354655912,1
23860,23860,15558,1395.1651759448068,1
23861,23861,15559,1365.4186443100493,1
23862,23862,15560,1335.68345063113,1
23863,23863,15561,1305.960369364351,1
23864,23864,15562,1276.250246781822,1
23865,23865,15563,1246.554009448067,1
23866,23866,15564,1216.8726739192725,1
23867,23867,15565,1187.2073578747015,1
23868,23868,15566,1157.5592929315626,1
23869,23869,15567,1127.9298394459688,1
23870,23870,15568,1098.3205036659372,1
23871,23871,15569,1068.7329576809109,1
23872,23872,15570,1039.1690627100947,1
23873,23873,15571,1009.6308963944034,1
23874,23874,15572,980.1207849110003,1
23875,23875,15573,950.6413409246125,1
23876,23876,15574,921.1955086382776,1
23877,23877,15575,891.7866175244636,1
23878,23878,15576,862.4184467276393,1
23879,23879,15577,833.0953026614079,1
23880,23880,15578,803.8221130181058,1
23881,23881,15579,774.6045413223976,1
23882,23882,15580,745.4491273706552,1
23883,23883,15581,716.3634605129305,1
23884,23884,15582,687.3563949062018,1
23885,23885,15583,658.4383188111394,1
23886,23886,15584,629.6214940257593,1
23887,23887,15585,600.9204870859526,1
23888,23888,15586,572.3527215450345,1
23889,23889,15587,543.9391913811667,1
23890,23890,15588,515.7053906842422,1
23891,23891,15589,487.68253612486086,1
23892,23892,15590,459.9091889727424,1
23893,23893,15591,432.43342627733483,1
23894,23894,15592,405.3157710012584,1
23895,23895,15593,378.633173774742,1
23896,23896,15594,352.48444837059617,1
23897,23897,15595,326.99769479846924,1
23898,23898,15596,302.34036856480526,1
23899,23899,15597,278.69399905935984,1
23900,23900,15598,255.38320101890298,1
23901,23901,15599,232.0724029784394,1
23902,23902,15600,208.45583005593429,1
23903,23903,15601,179.89332123078307,1
23904,23904,15602,151.33081240562268,1
23905,23905,15603,122.73319702037632,1
23906,23906,15604,94.12496667619592,1
23907,23907,15605,65.51673633200637,1
23908,23908,15606,36.90850598782596,1
23909,23909,15607,8.300275643643358,1
23910,23910,15608,21.117456487579503,1
23911,23911,15609,50.92585299333578,1
23912,23912,15610,80.7342494990929,1
23913,23913,15611,110.54264600484112,1
23914,23914,15612,140.3510425105974,1
23915,23915,15613,170.15943901635367,1
23916,23916,15614,199.96783552211082,1
23917,23917,15615,229.77623202786708,1
35937,35937,15616,2406.420680271459,1
35938,35938,15617,2400.0856367513925,1
35939,35939,15618,2394.109779655587,1
35940,35940,15619,2388.360476464429,1
35941,35941,15620,2382.6186650759464,1
35942,35942,15621,2377.1099888170543,1
35943,35943,15622,2371.967979273615,1
35944,35944,15623,2367.195025861808,1
35945,35945,15624,2362.793365114779,1
35946,35946,15625,2358.7650756266416,1
35947,35947,15626,2355.112073291097,1
35948,35948,15627,2351.8361068592826,1
35949,35949,15628,2348.938753840245,1
35950,35950,15629,2346.421416765986,1
35951,35951,15630,2344.285319841344,1
35952,35952,15631,2342.5315059971263,1
35953,35953,15632,2341.1608343628805,1
35954,35954,15633,2340.173978173468,1
35955,35955,15634,2339.5714231212883,1
35956,35956,15635,2339.353466163526,1
35957,35957,15636,2339.520214791237,1
35958,35958,15637,2340.0715867644667,1
35959,35959,15638,2341.007310314922,1
35960,35960,15639,2342.3269248150314,1
35961,35961,15640,2344.0133738958043,1
35962,35962,15641,2345.7955513973834,1
35963,35963,15642,2347.6307952429684,1
35964,35964,15643,2349.804962560669,1
35965,35965,15644,2352.359745739663,1
35966,35966,15645,2355.293906220195,1
23918,23918,15646,2353.0584710509675,1
23919,23919,15647,2337.5754298694337,1
23920,23920,15648,2322.3767163132306,1
23921,23921,15649,2307.4679487738017,1
23922,23922,15650,2292.854783182513,1
23923,23923,15651,2278.542906970917,1
23924,23924,15652,2264.538032591201,1
23925,23925,15653,2250.8458905923762,1
23926,23926,15654,2237.4722222501746,1
23927,23927,15655,2224.422771751289,1
23928,23928,15656,2201.2713554549828,1
23929,23929,15657,2177.732709362564,1
23930,23930,15658,2154.354642696649,1
23931,23931,15659,2131.1424400047968,1
23932,23932,15660,2108.101580254281,1
23933,23933,15661,2085.2377432205635,1
23934,23934,15662,2062.5568159041304,1
23935,23935,15663,2040.064898946496,1
23936,23936,15664,2017.768313011821,1
23937,23937,15665,1995.673605095674,1
23938,23938,15666,1973.7875547172143,1
23939,23939,15667,1952.1171799452911,1
23940,23940,15668,1927.4879455043024,1
23941,23941,15669,1897.6745713667847,1
23942,23942,15670,1867.8671734253014,1
23943,23943,15671,1838.0660424227256,1
23944,23944,15672,1808.2714882050366,1
23945,23945,15673,1778.4838413106174,1
23946,23946,15674,1748.7034547202918,1
23947,23947,15675,1718.9303760712369,1
23948,23948,15676,1689.1592815296024,1
23949,23949,15677,1659.3881869879542,1
23950,23950,15678,1629.6170924463122,1
23951,23951,15679,1599.8459979046702,1
23952,23952,15680,1570.0749033630286,1
23953,23953,15681,1540.3038088213873,1
23954,23954,15682,1510.5327142797382,1
23955,23955,15683,1480.761619738096,1
23956,23956,15684,1450.9905251964549,1
23957,23957,15685,1421.2194306548056,1
23958,23958,15686,1391.4483361131634,1
23959,23959,15687,1361.677241571522,1
23960,23960,15688,1331.9061470298798,1
23961,23961,15689,1302.1350524882384,1
23962,23962,15690,1272.3639579465967,1
23963,23963,15691,1242.592863404948,1
23964,23964,15692,1212.8217688633058,1
23965,23965,15693,1183.054987490367,1
23966,23966,15694,1153.3001818634305,1
23967,23967,15695,1123.5584166150913,1
23968,23968,15696,1093.8307554676824,1
23969,23969,15697,1064.1183804762468,1
23970,23970,15698,1034.422608863408,1
23971,23971,15699,1004.7449127953669,1
23972,23972,15700,975.0869427125759,1
23973,23973,15701,945.4505549783912,1
23974,23974,15702,915.83784480078,1
23975,23975,15703,886.2511856295183,1
23976,23976,15704,856.6932765524173,1
23977,23977,15705,827.167199634092,1
23978,23978,15706,797.6764896942212,1
23979,23979,15707,768.2252197573863,1
23980,23980,15708,738.8181063913324,1
23981,23981,15709,709.4606404812483,1
23982,23982,15710,680.1592508026728,1
23983,23983,15711,650.9215102551476,1
23984,23984,15712,621.7563980959358,1
23985,23985,15713,592.6746364014755,1
23986,23986,15714,563.6891259320253,1
23987,23987,15715,534.8155165609913,1
23988,23988,15716,506.072961947968,1
23989,23989,15717,477.48512948067696,1
23990,23990,15718,449.08156824297333,1
23991,23991,15719,420.8995854072058,1
23992,23992,15720,392.98685354137115,1
23993,23993,15721,365.4050808578566,1
23994,23994,15722,338.2352423641364,1
23995,23995,15723,311.5851171630563,1
23996,23996,15724,285.60022986318637,1
23997,23997,15725,260.4797446219079,1
23998,23998,15726,236.4991682220517,1
23999,23999,15727,213.1883701815892,1
24000,24000,15728,189.87757214112668,1
24001,24001,15729,166.56677410066308,1
24002,24002,15730,142.15567809584454,1
24003,24003,15731,113.59316927069106,1
24004,24004,15732,85.0306604455329,1
24005,24005,15733,56.46815162038169,1
24006,24006,15734,27.876941529551807,1
24007,24007,15735,0.731288814630791,1
24008,24008,15736,29.339519158811203,1
24009,24009,15737,57.94774950299856,1
24010,24010,15738,86.5559798471881,1
24011,24011,15739,115.25910016361442,1
24012,24012,15740,144.4244149905388,1
24013,24013,15741,173.873986323983,1
24014,24014,15742,203.4844332990263,1
24015,24015,15743,233.19448121655697,1
35967,35967,15744,2377.145280153481,1
35968,35968,15745,2370.732008527777,1
35969,35969,15746,2364.6819721815305,1
35970,35970,15747,2358.915879394964,1
35971,35971,15748,2353.169950094595,1
35972,35972,15749,2347.5925417508906,1
35973,35973,15750,2342.385736348722,1
35974,35974,15751,2337.5523809351266,1
35975,35975,15752,2333.0947964840634,1
35976,35976,15753,2329.015140600538,1
35977,35977,15754,2325.315402458789,1
35978,35978,15755,2321.9973980772706,1
35979,35979,15756,2319.062765955926,1
35980,35980,15757,2316.512963099642,1
35981,35981,15758,2314.3492614500133,1
35982,35982,15759,2312.5727447455033,1
35983,35983,15760,2311.1843058279205,1
35984,35984,15761,2310.184644410663,1
35985,35985,15762,2309.5742653217185,1
35986,35986,15763,2309.353477231645,1
35987,35987,15764,2309.5223918740053,1
